4000 5 512 20 0
50	99	34	70	92
72	59	30	28	55
34	68	9	76	87
54	21	44	94	23
94	36	60	100	62
82	74	75	59	97
82	32	82	55	70
5	96	63	7	76
9	84	81	93	86
6	61	10	35	27
68	76	55	25	25
71	85	4	15	79
14	75	27	30	50
1	59	62	44	91
98	88	59	10	36
60	35	31	70	34
12	73	32	69	48
75	44	87	96	58
7	68	25	70	24
26	29	28	33	34
18	11	72	99	71
10	49	63	95	66
69	47	76	11	17
66	22	28	63	9
38	46	27	28	90
100	44	42	58	28
34	32	25	79	53
75	52	19	49	42
6	7	2	81	77
52	90	15	44	34
80	99	69	39	94
79	33	64	67	11
13	8	49	70	32
75	40	33	96	89
59	32	41	56	66
38	15	70	26	54
9	69	40	51	98
11	86	31	5	33
5	22	73	39	8
26	70	33	54	86
88	71	95	66	52
53	52	5	98	47
1	57	79	8	11
92	68	82	78	25
43	72	9	88	19
81	37	24	54	22
99	24	91	66	7
90	94	31	19	48
68	81	29	62	16
90	71	86	44	60
64	60	43	76	17
22	46	85	54	33
49	17	35	53	54
34	6	66	28	3
9	87	15	57	6
77	15	96	58	72
61	93	100	12	100
59	69	90	53	29
65	55	13	23	49
83	6	15	86	31
72	49	46	39	8
69	73	89	33	59
32	51	6	1	30
2	63	63	95	15
14	5	83	27	63
74	5	45	16	10
72	81	94	44	85
76	39	10	89	66
60	14	21	90	77
23	97	33	40	53
19	76	2	95	27
20	64	100	38	43
58	83	70	75	50
51	23	10	22	93
18	61	57	81	29
66	62	98	95	90
14	91	27	66	66
75	65	96	7	97
50	68	65	32	76
97	97	12	12	95
58	94	6	90	84
48	41	14	2	48
26	66	28	58	45
94	63	91	93	37
78	15	67	82	23
57	86	35	28	92
48	66	48	3	5
78	98	52	15	13
97	70	69	16	73
52	17	19	3	36
4	24	34	99	12
88	72	23	42	55
69	70	29	47	18
85	27	65	6	79
84	80	27	96	79
60	24	11	10	83
86	3	95	54	87
69	1	56	94	61
53	21	89	18	15
86	92	12	49	12
88	88	60	61	75
40	85	64	71	8
100	69	90	76	99
46	21	11	14	80
46	1	5	55	11
68	49	82	6	69
7	99	84	89	55
80	94	67	23	41
53	98	1	5	70
84	51	87	84	70
8	93	48	25	85
9	3	85	54	75
54	2	24	96	65
95	51	9	100	80
63	21	32	90	73
14	4	38	52	42
24	93	26	24	7
62	80	7	91	89
76	88	23	75	48
96	100	95	9	27
55	89	87	16	2
10	30	50	94	7
69	33	68	99	94
6	47	40	29	47
13	39	75	48	33
2	30	76	52	71
40	52	80	19	10
86	50	50	66	11
87	20	12	26	71
84	66	82	95	48
93	49	77	47	68
50	50	66	53	93
22	10	93	57	81
58	29	35	56	84
42	70	34	79	4
88	75	48	46	49
81	40	66	35	5
77	10	51	39	41
49	44	75	18	93
90	85	67	85	39
53	27	89	32	39
95	65	7	41	16
90	97	60	5	78
19	47	10	1	26
53	74	51	27	72
41	49	14	17	33
46	42	11	51	39
8	6	52	32	75
43	43	88	84	27
5	51	49	3	50
64	30	15	57	38
75	20	34	81	75
50	55	29	88	55
57	44	84	22	91
82	98	94	17	28
100	24	73	35	4
81	94	1	98	9
20	84	3	24	1
88	48	29	1	65
68	65	33	58	59
15	1	89	72	72
79	10	49	49	33
10	48	86	65	14
77	44	45	57	92
18	65	25	60	73
4	3	92	69	26
18	70	41	72	100
26	69	26	78	12
40	12	73	66	96
65	94	26	67	15
97	57	96	32	6
53	39	26	89	82
8	67	89	44	71
43	32	43	72	8
42	28	46	28	64
74	13	51	87	10
90	78	59	16	34
33	29	77	93	45
82	62	94	46	60
93	57	6	21	9
59	34	47	86	79
75	95	41	55	36
59	27	42	91	38
29	49	36	24	36
92	90	62	16	37
98	71	95	76	13
53	87	43	1	71
32	88	73	77	25
89	71	70	9	23
11	37	19	35	90
100	22	19	36	82
48	26	95	12	80
25	69	90	27	11
58	28	55	22	99
72	52	18	29	42
70	8	76	22	8
64	44	19	4	1
91	72	88	24	57
50	29	31	21	38
22	2	44	66	73
13	8	34	33	34
24	71	74	50	84
56	63	61	20	79
92	21	30	52	34
90	6	38	32	47
62	8	12	22	41
48	91	71	95	27
80	34	82	48	25
88	99	73	70	40
38	46	23	89	53
6	97	80	68	90
30	87	74	35	40
20	42	96	8	15
36	77	92	9	42
96	59	14	17	72
31	3	39	4	62
83	92	88	15	74
51	17	78	87	58
91	19	10	34	16
48	17	68	67	49
26	33	87	24	25
61	60	48	89	47
64	38	24	19	8
73	64	40	85	3
40	69	75	95	65
44	70	43	53	15
6	60	64	79	41
74	50	62	53	66
80	78	12	45	48
84	25	54	71	50
21	37	29	75	97
75	76	32	95	70
85	2	77	42	56
86	88	2	37	98
49	47	40	60	63
20	36	61	94	48
31	1	86	1	80
86	50	88	88	68
58	42	92	57	90
45	24	38	18	30
31	10	76	14	58
54	58	40	62	77
100	92	32	70	17
30	71	5	32	24
5	71	22	95	88
42	42	36	10	88
2	7	87	65	72
15	21	58	64	25
48	9	73	91	33
49	62	32	52	16
23	4	78	71	9
91	1	78	65	46
94	25	38	41	34
64	64	90	55	17
37	21	53	17	42
54	21	80	99	15
2	42	65	74	72
54	52	95	41	53
37	73	99	10	54
98	54	93	58	73
46	20	65	65	35
54	40	32	60	12
38	83	56	70	69
76	48	23	72	72
4	65	64	59	68
13	85	53	70	85
58	3	11	5	14
61	67	95	18	36
40	91	88	63	69
43	89	24	83	65
82	25	24	72	35
9	21	23	51	24
16	27	58	95	82
53	76	87	82	46
55	81	8	35	73
45	67	8	64	46
43	5	28	89	26
95	57	66	45	56
18	41	63	42	46
8	63	76	76	46
61	97	91	90	3
11	48	81	48	22
62	25	15	100	96
71	26	16	43	74
58	20	76	1	12
73	3	2	17	71
5	93	40	40	10
79	55	22	82	60
12	5	41	96	49
13	40	99	35	64
69	36	100	35	59
78	69	97	86	10
42	76	19	50	21
69	73	46	84	47
6	8	90	79	1
3	100	96	64	85
87	63	36	41	57
18	89	24	46	28
81	8	91	79	55
88	48	95	35	35
14	23	5	31	32
42	90	60	69	23
4	84	98	57	14
61	10	68	48	68
55	82	45	27	54
46	3	18	63	66
86	82	80	59	61
22	72	41	85	71
15	43	85	90	83
50	70	79	93	1
34	44	55	47	28
36	62	95	55	42
49	99	81	79	19
52	41	90	45	55
50	27	29	21	12
88	40	9	20	92
49	68	55	6	42
7	40	32	98	35
71	55	40	38	87
80	82	35	62	39
62	98	13	26	61
41	73	76	48	91
56	16	42	30	44
42	4	64	72	17
53	42	42	27	36
95	55	80	16	71
1	16	54	46	89
11	17	31	38	30
30	3	74	31	17
35	34	85	90	49
75	94	11	80	72
98	23	74	98	67
22	84	87	53	80
88	2	28	47	86
63	53	25	54	15
48	29	47	63	4
26	93	75	31	8
3	31	92	99	69
8	19	14	45	50
44	82	68	92	69
66	7	78	6	22
77	87	15	36	36
19	66	76	40	67
74	63	29	62	21
22	50	92	33	89
56	1	61	61	59
66	2	62	62	21
65	3	2	84	97
44	40	55	44	41
8	73	20	68	1
75	7	12	81	22
77	1	42	38	57
24	24	6	4	23
27	75	43	93	4
9	56	36	27	98
68	81	10	15	60
65	6	5	49	65
40	78	62	83	96
8	44	31	63	36
12	93	66	69	40
64	70	8	15	51
97	28	66	48	95
47	25	85	55	64
4	41	25	9	53
87	84	76	73	65
24	95	20	37	97
78	51	26	41	65
97	5	66	44	41
77	83	80	26	50
17	70	28	2	62
33	34	91	54	27
85	12	82	6	89
40	1	83	99	64
47	50	51	55	3
94	34	5	91	50
57	54	36	65	77
44	12	63	60	7
62	13	38	60	46
13	75	67	52	25
2	20	82	77	13
75	69	36	77	94
60	73	89	26	3
11	28	80	52	14
17	25	68	10	8
13	9	77	41	71
39	69	12	71	27
48	79	7	81	95
98	6	63	8	93
30	39	17	95	74
21	26	93	56	53
83	19	86	90	45
10	32	28	97	6
1	48	95	67	62
74	2	53	85	77
42	70	34	45	54
66	46	48	16	43
42	89	22	65	75
89	22	56	33	54
12	58	12	8	44
97	21	3	39	83
63	22	34	39	23
91	59	24	54	1
7	48	32	70	63
98	7	38	36	65
10	60	99	49	7
5	43	41	5	65
75	78	49	85	55
43	79	14	47	67
83	10	42	32	57
72	46	100	98	88
22	27	4	71	79
98	43	80	90	71
74	19	24	57	93
46	21	27	32	4
23	25	87	97	26
27	97	7	44	41
40	9	14	50	28
96	27	42	3	81
97	80	16	67	41
16	90	92	75	51
5	92	73	68	89
21	84	39	70	93
82	57	30	59	9
32	64	3	18	39
81	79	9	57	14
59	90	33	45	24
21	91	92	39	3
71	80	55	14	63
64	54	28	2	21
57	47	3	63	44
12	47	10	51	1
23	27	47	99	4
18	23	8	36	25
2	57	6	39	55
19	66	6	33	20
22	42	99	19	62
71	83	32	94	54
7	74	20	85	67
82	42	38	8	2
21	63	49	13	2
17	14	67	58	70
41	88	7	30	36
91	57	95	38	17
7	70	88	39	82
5	23	37	38	63
100	40	6	24	50
10	85	25	9	2
85	40	51	85	23
90	27	17	57	40
5	19	68	77	75
67	99	18	91	87
77	60	7	18	32
51	36	15	61	17
21	99	7	54	34
23	36	9	78	52
31	43	13	30	81
76	55	34	65	98
84	38	72	11	4
92	59	2	67	68
10	25	96	8	21
9	54	29	8	97
58	46	27	60	36
93	93	66	52	39
80	47	68	18	13
2	25	61	86	77
10	18	14	78	26
74	20	14	71	11
15	3	43	32	100
78	73	42	7	27
86	84	88	70	31
78	8	85	82	34
23	96	67	14	94
57	24	24	3	7
57	80	54	63	82
36	30	20	79	66
33	89	48	5	17
71	23	4	35	57
32	99	46	78	20
84	67	21	54	10
43	13	85	27	26
62	77	100	43	32
64	25	19	69	94
80	34	8	37	21
65	6	63	69	84
11	44	95	77	8
29	52	40	17	12
7	83	84	90	30
21	33	72	42	80
62	59	11	68	44
30	1	83	87	22
26	8	52	44	16
24	70	55	17	83
70	93	99	58	78
48	38	56	38	55
23	7	13	17	33
72	100	7	92	13
7	81	99	95	97
5	45	80	43	52
65	74	42	28	74
66	85	97	12	23
29	48	72	9	4
94	96	9	53	13
73	52	63	31	3
40	69	7	70	17
24	85	17	62	6
91	81	49	96	76
70	61	96	81	45
85	98	67	46	38
4	6	9	92	83
31	84	93	83	6
20	75	44	62	52
43	50	32	77	28
22	95	31	70	14
53	57	68	87	100
26	56	57	79	47
72	11	18	75	71
61	26	38	86	37
27	86	30	47	54
92	61	71	38	92
49	69	93	94	67
78	39	75	41	74
27	41	60	5	18
62	27	98	86	98
17	38	58	93	22
12	13	100	91	10
78	60	55	50	82
55	2	89	13	70
82	41	97	25	31
78	3	17	16	97
11	97	95	54	28
42	8	19	46	44
48	100	34	49	51
33	22	70	76	83
61	95	48	91	2
73	100	23	62	10
35	53	4	72	43
53	59	89	73	9
92	5	97	49	92
36	64	7	86	33
77	30	53	13	2
23	17	85	7	65
41	73	88	28	9
45	28	51	12	76
82	10	92	59	89
67	37	31	15	11
89	94	10	59	56
77	40	39	52	39
96	50	64	15	24
69	37	33	19	5
18	67	95	81	85
89	74	55	28	58
12	83	98	5	85
39	56	10	52	55
71	40	97	35	32
48	82	65	8	94
34	72	56	52	51
4	99	94	30	97
6	21	73	32	60
87	30	89	10	46
25	49	100	39	59
65	11	57	83	36
58	69	96	74	99
82	80	17	80	77
48	59	54	33	53
41	6	44	1	44
47	47	72	27	2
98	53	41	28	91
80	78	24	84	20
2	26	55	76	18
6	8	100	74	83
50	89	16	31	6
75	6	2	54	40
35	29	66	85	66
59	73	40	71	46
55	9	31	79	12
8	47	14	6	71
11	18	12	67	56
41	59	21	47	3
73	69	68	56	58
52	7	52	21	41
27	95	44	9	30
27	82	40	68	5
6	78	26	8	42
63	36	60	30	22
62	6	12	36	52
63	7	87	29	91
36	87	3	70	55
13	41	25	80	32
64	25	21	57	98
97	90	2	13	64
49	70	59	56	69
91	63	99	54	98
95	52	2	51	17
40	1	66	41	42
17	92	46	84	89
88	48	42	64	81
19	68	20	34	17
52	57	94	17	54
87	2	20	68	60
99	34	33	39	98
81	94	53	41	87
36	70	97	2	82
36	23	79	45	69
16	13	90	21	4
53	10	91	59	76
9	89	10	64	15
56	48	38	40	26
38	56	92	85	15
38	13	75	38	59
2	22	53	77	57
86	32	67	100	83
29	61	24	52	2
52	1	59	35	96
29	21	73	34	66
44	85	21	40	1
81	46	99	14	99
4	96	25	17	30
4	53	51	62	5
70	44	61	7	11
27	35	92	56	73
61	83	32	72	90
13	26	94	88	81
67	62	97	49	87
8	3	37	35	40
48	52	12	63	27
50	75	68	1	85
100	83	87	97	30
43	2	50	55	90
65	99	86	69	45
76	98	46	97	37
52	98	18	100	64
62	35	29	84	25
64	100	87	45	36
10	3	6	32	21
5	92	98	94	9
13	21	78	84	85
74	86	28	94	54
19	53	28	13	93
1	57	45	5	10
36	19	16	59	23
78	1	1	7	43
9	66	64	100	62
68	56	69	15	53
49	49	56	96	9
69	11	39	82	78
88	38	71	39	46
96	49	69	43	84
87	91	22	71	93
55	79	78	29	97
37	71	37	63	1
69	39	82	2	2
30	63	63	3	38
79	35	39	38	51
84	19	88	13	47
47	17	94	52	92
89	83	15	64	56
63	9	74	59	87
78	27	68	19	47
25	89	30	97	24
92	95	28	17	71
85	40	39	58	67
35	48	64	43	41
73	46	83	6	42
27	42	73	66	79
87	26	99	84	19
66	7	26	29	5
42	77	22	35	73
7	25	51	1	4
56	68	85	64	70
28	52	70	12	30
37	45	12	40	53
87	67	22	21	36
27	11	12	24	74
28	15	63	97	51
75	16	57	22	68
67	59	17	41	18
67	45	8	14	4
33	40	25	78	93
95	80	56	63	73
13	87	39	32	70
47	52	92	76	54
35	95	38	16	50
41	66	97	60	95
74	48	5	84	20
77	31	35	16	9
46	91	54	69	40
81	26	46	25	21
28	18	33	77	95
57	97	25	54	84
8	27	62	14	55
91	61	53	6	63
77	3	23	19	24
85	36	37	15	34
37	29	85	90	86
6	72	66	61	5
82	8	53	45	34
55	9	15	18	86
35	66	55	51	49
87	60	9	96	91
93	27	28	31	31
62	63	69	95	40
28	62	5	18	51
55	29	44	16	68
29	21	67	95	57
11	11	89	66	42
35	28	15	89	47
52	90	57	70	15
48	82	73	53	10
14	8	23	13	9
33	12	18	36	2
12	99	19	32	21
26	81	69	85	82
91	81	18	25	60
9	33	29	77	56
95	55	53	43	55
55	7	4	4	39
12	34	81	34	42
3	43	57	92	51
48	39	40	33	30
37	89	92	92	100
70	51	8	54	84
31	98	62	4	14
18	36	64	51	4
100	9	63	16	12
25	67	90	41	75
8	10	63	70	59
53	94	93	28	91
49	24	23	9	75
10	31	93	96	87
67	32	77	76	93
87	52	41	10	35
80	26	11	77	50
42	78	88	53	16
55	86	27	75	20
90	7	11	37	3
25	40	85	43	3
41	42	69	23	89
71	86	42	44	23
52	11	36	67	98
5	1	55	65	84
21	40	65	27	18
12	8	55	95	2
96	56	88	98	90
41	35	68	69	54
44	89	79	100	23
1	80	56	88	8
75	56	10	11	71
34	49	66	42	54
16	24	5	14	46
8	4	7	8	34
62	32	77	79	45
66	70	50	14	89
52	48	55	88	47
18	95	10	97	84
76	63	85	23	11
100	24	58	70	79
37	85	10	3	71
4	33	85	82	29
86	60	59	10	67
54	29	82	90	21
33	66	17	71	76
17	89	10	63	1
33	14	36	5	44
54	22	81	1	9
12	40	32	27	91
47	50	29	50	56
5	96	12	6	47
39	73	81	78	16
65	5	12	68	53
82	54	78	51	15
27	45	39	21	47
23	47	19	9	19
79	74	12	67	8
71	80	11	67	76
38	18	98	18	71
58	55	10	95	53
38	79	91	78	40
79	41	51	32	15
16	12	47	15	32
60	27	60	27	96
7	29	49	78	28
92	33	73	17	73
33	55	76	95	21
23	57	60	45	81
42	80	35	71	78
63	42	6	83	32
58	68	96	47	55
79	95	88	58	55
94	76	37	7	14
63	100	91	56	17
37	51	18	39	49
53	8	75	40	17
21	34	50	39	79
28	48	70	59	33
33	34	94	34	48
52	91	34	29	62
24	63	41	62	50
59	8	30	24	96
45	23	90	97	66
97	97	27	83	34
35	100	36	28	7
4	48	18	49	83
16	51	26	100	61
64	4	35	86	77
34	70	80	1	68
66	23	72	26	64
28	24	26	78	23
64	15	16	10	84
100	69	3	66	76
83	24	38	70	66
53	37	71	7	41
25	51	38	91	78
16	10	9	9	33
60	3	79	68	14
10	61	5	27	58
15	84	17	10	47
70	17	35	33	13
72	3	34	16	29
17	90	96	71	73
85	78	93	71	89
10	76	91	92	59
11	41	34	13	48
51	100	55	29	81
32	93	76	73	79
53	78	45	74	23
48	84	25	28	72
8	23	79	16	21
58	90	1	65	83
48	9	34	48	71
71	13	53	94	45
62	77	80	15	85
15	30	77	60	32
1	30	89	47	18
76	56	47	71	85
56	41	94	79	89
43	80	10	80	10
5	13	78	52	12
90	88	16	31	7
87	81	74	92	6
55	13	37	31	94
50	50	19	17	53
38	75	54	53	100
12	19	9	51	25
37	18	32	99	25
36	92	59	37	71
27	36	36	59	95
87	55	43	100	96
29	40	79	26	20
42	93	66	11	30
97	67	82	1	38
59	65	89	98	92
44	18	17	81	50
2	4	16	45	27
47	26	46	79	87
93	73	71	79	72
47	18	11	63	45
96	58	41	91	58
29	17	70	56	14
1	6	43	10	17
49	95	33	54	26
94	57	9	80	77
67	89	18	61	80
50	65	31	20	88
64	43	93	7	35
42	16	98	50	92
38	38	37	73	81
